lat,lon,start,end,note
-25.213144033947398,-42.568438098236186,2023-12-09,2023-12-23,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-01-03,2024-01-12,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-02-07,2024-02-21,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-03-08,2024-03-17,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-03-23,2024-03-27,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-04-07,2024-04-11,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-05-02,2024-05-11,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-05-22,2024-05-26,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-06-01,2024-06-05,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-06-11,2024-06-25,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-07-06,2024-07-15,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-07-26,2024-08-09,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-08-20,2024-08-24,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-08-30,2024-09-03,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-09-09,2024-09-18,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-09-29,2024-10-03,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-11-18,2024-11-22,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-11-28,2024-12-02,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2024-12-18,2024-12-22,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-01-02,2025-01-11,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-01-17,2025-01-31,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-02-06,2025-03-12,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-03-18,2025-04-06,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-04-09,2025-04-16,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-04-27,2025-05-06,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-05-19,2025-05-21,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-06-11,2025-06-20,possible venting from flaring dataset
-25.213144033947398,-42.568438098236186,2025-07-06,2025-07-30,possible venting from flaring dataset
-25.204459434839773,-42.87899178656572,2019-01-29,2019-02-07,possible venting from flaring dataset
-25.204459434839773,-42.87899178656572,2019-06-18,2019-06-27,possible venting from flaring dataset
-25.204459434839773,-42.87899178656572,2023-04-23,2023-04-27,possible venting from flaring dataset
-25.204459434839773,-42.87899178656572,2023-05-03,2023-05-07,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2020-01-19,2020-01-23,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2020-07-27,2020-07-31,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2020-09-10,2020-09-14,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2020-10-05,2020-10-09,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2020-10-20,2020-10-24,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2021-01-13,2021-01-22,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2021-03-29,2021-04-02,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2021-07-07,2021-07-11,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2021-08-26,2021-08-30,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2021-09-20,2021-09-24,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-01-18,2022-01-22,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-03-14,2022-03-28,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-04-13,2022-04-17,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-04-23,2022-04-27,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-06-17,2022-06-21,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-07-17,2022-07-21,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-08-16,2022-08-20,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2022-10-20,2022-10-24,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2023-02-12,2023-02-16,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-03-03,2024-03-17,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-04-22,2024-04-26,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-05-02,2024-05-16,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-06-16,2024-06-20,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-07-26,2024-07-30,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-08-05,2024-08-09,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-08-20,2024-08-24,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2024-09-14,2024-09-18,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-02-06,2025-02-10,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-02-21,2025-02-25,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-04-12,2025-04-16,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-04-27,2025-05-06,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-05-17,2025-05-21,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-06-08,2025-06-15,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-06-26,2025-06-27,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-07-06,2025-07-10,possible venting from flaring dataset
-25.14103890632305,-42.94521766388497,2025-07-18,2025-07-20,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2015-12-26,2016-01-11,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2016-03-12,2016-04-10,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2016-04-24,2016-07-12,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2016-08-02,2016-08-21,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2016-11-10,2016-12-29,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2017-01-29,2017-03-29,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2017-05-09,2017-07-27,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2017-09-06,2017-11-24,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2017-11-30,2017-12-01,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2017-12-10,2017-12-19,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-01-24,2018-01-28,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-01-31,2018-02-07,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-03-20,2018-03-29,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-04-04,2018-04-18,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-04-29,2018-05-18,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-05-24,2018-06-02,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-06-23,2018-07-12,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-07-18,2018-07-27,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-08-12,2018-08-16,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-08-22,2018-08-26,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-09-01,2018-09-20,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-10-16,2018-10-25,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-11-05,2018-11-19,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-12-05,2018-12-09,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2018-12-20,2018-12-24,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-01-04,2019-02-12,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-02-18,2019-02-22,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-03-05,2019-03-14,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-03-25,2019-04-08,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-05-04,2019-05-08,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-07-03,2019-08-21,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-09-11,2019-09-15,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-10-01,2019-10-05,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-10-11,2019-10-15,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2019-10-21,2019-10-25,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2020-07-22,2020-07-26,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2021-12-19,2021-12-23,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2023-03-29,2023-04-07,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2023-06-07,2023-06-11,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2023-06-27,2023-07-01,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2023-07-22,2023-07-26,possible venting from flaring dataset
-25.02360075972284,-42.66857559751988,2023-08-01,2023-08-15,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-01-25,2016-02-10,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-03-25,2016-04-10,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-04-24,2016-05-13,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-06-23,2016-08-21,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-09-11,2016-09-30,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2016-11-10,2016-12-29,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-01-29,2017-02-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-03-10,2017-07-27,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-09-06,2017-09-25,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-10-11,2017-11-19,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-11-30,2017-12-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2017-12-10,2017-12-29,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-01-19,2018-01-28,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-02-23,2018-03-04,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-03-20,2018-03-29,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-04-04,2018-04-08,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-04-24,2018-04-28,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-05-04,2018-05-18,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-06-18,2018-07-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-07-18,2018-08-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-08-12,2018-08-16,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-08-22,2018-08-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-09-01,2018-09-20,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-10-21,2018-10-25,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-10-31,2018-11-14,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2018-12-05,2018-12-09,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-01-09,2019-02-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-02-08,2019-02-22,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-03-10,2019-03-14,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-03-25,2019-04-08,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-04-19,2019-04-23,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-05-04,2019-05-08,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-06-13,2019-06-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-07-03,2019-07-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-07-23,2019-08-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-09-11,2019-09-15,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-10-01,2019-10-25,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-11-20,2019-12-09,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-12-15,2019-12-19,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2019-12-25,2020-01-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-01-14,2020-01-23,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-01-29,2020-02-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-02-08,2020-02-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-02-28,2020-03-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-03-09,2020-03-18,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-03-29,2020-04-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-05-03,2020-05-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-07-02,2020-07-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-08-01,2020-08-15,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-09-25,2020-09-29,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-10-10,2020-10-19,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-11-09,2020-11-13,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2020-12-14,2020-12-28,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-01-08,2021-02-11,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-02-17,2021-02-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-03-04,2021-03-23,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-03-29,2021-04-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-04-08,2021-04-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-04-23,2021-05-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-05-18,2021-06-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-06-07,2021-06-11,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-07-02,2021-07-11,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-07-22,2021-08-10,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-08-26,2021-08-30,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-09-20,2021-09-24,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-10-25,2021-10-29,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-11-04,2021-11-18,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-11-29,2021-12-13,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-12-19,2021-12-23,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2021-12-29,2022-01-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-01-13,2022-01-27,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-02-02,2022-02-06,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-02-12,2022-03-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-03-09,2022-03-28,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-04-08,2022-04-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-04-18,2022-05-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-05-23,2022-06-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-06-17,2022-08-05,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-08-16,2022-08-20,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-08-26,2022-08-30,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-09-05,2022-09-09,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-09-25,2022-10-09,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-10-20,2022-10-24,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-12-14,2022-12-18,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2022-12-24,2022-12-28,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-01-03,2023-01-07,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-01-18,2023-02-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-02-17,2023-03-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-03-09,2023-03-13,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-03-19,2023-04-07,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-04-13,2023-04-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-04-23,2023-05-22,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-05-28,2023-06-16,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-06-27,2023-07-01,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-07-07,2023-07-11,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-07-22,2023-08-15,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-08-31,2023-09-04,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-09-15,2023-09-24,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-10-10,2023-10-14,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-10-30,2023-11-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-11-09,2023-11-13,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2023-12-14,2023-12-23,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-01-28,2024-02-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-03-03,2024-03-17,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-04-07,2024-04-16,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-04-22,2024-04-26,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-05-02,2024-05-21,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-06-01,2024-06-05,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-06-11,2024-06-30,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-07-21,2024-08-09,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-08-15,2024-08-24,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-08-30,2024-09-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-09-09,2024-09-18,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-09-29,2024-10-03,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-11-03,2024-11-07,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-11-18,2024-11-22,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-11-28,2024-12-02,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2024-12-18,2024-12-22,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-01-02,2025-01-31,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-02-06,2025-03-12,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-03-18,2025-03-22,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-04-02,2025-04-11,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-04-17,2025-05-16,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-05-19,2025-05-21,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-05-27,2025-06-05,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-06-11,2025-06-20,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-06-26,2025-06-27,possible venting from flaring dataset
-25.01729139754802,-42.608601221355,2025-07-06,2025-07-30,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2015-12-26,2016-01-11,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2016-01-25,2016-02-10,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2016-03-12,2016-04-10,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2016-04-24,2016-06-22,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2016-07-13,2016-09-30,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2016-11-10,2016-12-29,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2017-01-29,2017-04-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2017-05-09,2017-07-27,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2017-09-06,2017-11-19,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2017-11-30,2017-12-01,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2017-12-15,2017-12-19,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-01-19,2018-01-28,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-01-31,2018-02-07,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-05-04,2018-05-08,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-08-12,2018-08-16,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-08-22,2018-08-26,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-09-01,2018-09-05,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2018-09-11,2018-09-20,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-01-19,2019-01-28,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-02-18,2019-02-22,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-03-05,2019-03-14,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-03-20,2019-04-08,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-06-23,2019-06-27,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-07-03,2019-07-17,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-07-23,2019-08-16,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-09-11,2019-09-15,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-10-01,2019-10-15,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-10-21,2019-10-25,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-11-25,2019-12-09,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2019-12-15,2020-01-23,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-01-29,2020-02-02,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-02-08,2020-02-12,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-02-23,2020-03-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-03-29,2020-04-02,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-04-18,2020-04-27,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-05-03,2020-05-22,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-06-12,2020-06-16,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-07-02,2020-07-26,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-08-01,2020-08-15,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-09-20,2020-09-29,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-10-10,2020-10-19,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-11-09,2020-11-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2020-12-09,2020-12-23,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-01-13,2021-02-11,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-02-17,2021-02-26,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-03-04,2021-03-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-03-24,2021-04-17,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-04-23,2021-05-12,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-05-18,2021-05-27,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-06-02,2021-06-11,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-07-02,2021-07-06,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-07-22,2021-08-05,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-08-11,2021-08-20,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-08-26,2021-09-04,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-09-20,2021-09-24,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-10-25,2021-10-29,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-11-09,2021-11-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-11-29,2021-12-13,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2021-12-19,2022-01-02,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-01-13,2022-01-27,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-02-02,2022-02-06,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-02-12,2022-02-21,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-02-27,2022-03-08,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-03-14,2022-03-28,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-04-08,2022-05-02,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-05-18,2022-06-01,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-06-07,2022-08-05,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-08-16,2022-08-20,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-09-25,2022-10-09,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-10-20,2022-10-29,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-12-14,2022-12-18,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2022-12-24,2022-12-28,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-01-03,2023-01-07,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-01-18,2023-01-22,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-01-28,2023-02-01,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-02-17,2023-03-03,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-03-09,2023-03-13,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-03-19,2023-04-07,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-04-23,2023-05-12,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-05-18,2023-05-22,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-06-22,2023-07-11,possible venting from flaring dataset
-25.00772216676008,-42.65280429014968,2023-07-22,2023-08-05,possible venting from flaring dataset
