 21 4353.369932 1.514E-30 1.281E-05.06420.070 2540.15630.73-.005860       4 1 1 05       0 2 2 01                    R 55f     3655532429 9 9 711   113.0  111.0
 21 4353.472034 6.233E-30 7.848E-07.07910.108 1328.35940.68-.003580       4 1 1 05       1 0 0 02                    Q 10e     3366632430 9 9 711    21.0   21.0
 21 4353.516526 3.144E-30 1.155E-05.06970.090 2227.78800.73-.004469       4 2 2 05       1 1 1 02                    R 27e     3666632429 9 9 711    57.0   55.0
 21 4353.596765 3.693E-30 1.463E-05.06940.089 2250.41970.73-.004534       4 2 2 05       1 1 1 02                    R 28f     3666632429 9 9 711    59.0   57.0
 21 4353.617569 1.264E-28 2.383E-06.06800.084 1188.28970.74-.004973       3 2 2 04       0 1 1 01                    P 36f     3666632429 9 9 711    71.0   73.0
 21 4353.626882 6.821E-30 7.873E-07.07740.105 1346.31960.68-.003732       4 1 1 05       1 0 0 02                    Q 12e     3366632430 9 9 711    25.0   25.0
 21 4353.808342 7.168E-30 7.903E-07.07590.103 1367.40260.68-.003868       4 1 1 05       1 0 0 02                    Q 14e     3366632430 9 9 711    29.0   29.0
 21 4353.884148 1.229E-30 8.793E-07.09490.127 1285.40820.69-.001932       4 1 1 05       1 0 0 02                    R  0e     3366632429 9 9 711     3.0    1.0
 21 4353.893152 3.114E-30 1.246E-04.06890.088 2733.05620.74-.003818       5 0 0 03       0 0 0 11                    P 31e     3666632029 9 9 711    61.0   63.0
 21 4353.927353 9.991E-29 2.100E-06.06780.083 1216.35100.74-.005001       3 2 2 04       0 1 1 01                    P 37e     3666632429 9 9 711    73.0   75.0
 21 4354.016259 7.282E-30 7.937E-07.07460.101 1391.60780.69-.003992       4 1 1 05       1 0 0 02                    Q 16e     3366632430 9 9 711    33.0   33.0
 21 4354.084683 3.882E-30 7.663E-07.08220.112 1351.58130.68-.002548       3 3 3 04       0 2 2 01                    R  6e     3666632429 9 9 711    15.0   13.0
 21 4354.185746 4.748E-30 5.073E-07.09490.127  668.16120.69-.002866       4 0 0 05       0 1 1 01                    P  1e     3366632430 9 9 711     1.0    3.0
 21 4354.250458 7.183E-30 7.976E-07.07350.099 1418.93480.70-.004108       4 1 1 05       1 0 0 02                    Q 18e     3366632430 9 9 711    37.0   37.0
 21 4354.510741 6.901E-30 8.019E-07.07250.097 1449.38310.71-.004217       4 1 1 05       1 0 0 02                    Q 20e     3366632430 9 9 711    41.0   41.0
 21 4354.796884 6.471E-30 8.066E-07.07160.095 1482.95210.71-.004320       4 1 1 05       1 0 0 02                    Q 22e     3366632430 9 9 711    45.0   45.0
 21 4354.896251 4.833E-30 8.649E-07.08110.111 1357.06440.68-.002689       3 3 3 04       0 2 2 01                    R  7f     3666632429 9 9 711    17.0   15.0
 21 4354.973814 1.599E-29 3.444E-07.09030.123  669.72740.69-.002586       4 0 0 05       0 1 1 01                    Q  2f     3366632430 9 9 711     5.0    5.0
 21 4354.979338 1.347E-28 2.056E-06.06830.085 1132.78030.74-.004917       3 2 2 04       0 1 1 01                    P 34f     3666632429 9 9 711    67.0   69.0
 21 4354.989624 2.803E-29 3.445E-07.08620.118  675.20490.69-.002911       4 0 0 05       0 1 1 01                    Q  4f     3366632430 9 9 711     9.0    9.0
 21 4355.014375 3.883E-29 3.445E-07.08340.114  683.81240.68-.003166       4 0 0 05       0 1 1 01                    Q  6f     3366632430 9 9 711    13.0   13.0
 21 4355.047939 4.798E-29 3.446E-07.08110.111  695.54950.68-.003373       4 0 0 05       0 1 1 01                    Q  8f     3366632430 9 9 711    17.0   17.0
 21 4355.090147 5.515E-29 3.447E-07.07910.108  710.41630.68-.003548       4 0 0 05       0 1 1 01                    Q 10f     3366632430 9 9 711    21.0   21.0
 21 4355.108644 5.932E-30 8.118E-07.07090.094 1519.64110.72-.004420       4 1 1 05       1 0 0 02                    Q 24e     3366632430 9 9 711    49.0   49.0
 21 4355.140782 6.017E-29 3.448E-07.07740.105  728.41230.68-.003699       4 0 0 05       0 1 1 01                    Q 12f     3366632430 9 9 711    25.0   25.0
 21 4355.170277 1.104E-28 1.862E-06.06810.084 1159.37030.74-.004945       3 2 2 04       0 1 1 01                    P 35e     3666632429 9 9 711    69.0   71.0
 21 4355.199584 6.301E-29 3.450E-07.07590.103  749.53740.68-.003833       4 0 0 05       0 1 1 01                    Q 14f     3366632430 9 9 711    29.0   29.0
 21 4355.209768 3.682E-30 1.255E-04.06940.089 2685.85500.73-.003783       5 0 0 03       0 0 0 11                    P 29e     3666632029 9 9 711    57.0   59.0
 21 4355.266249 6.375E-29 3.451E-07.07460.101  773.79110.69-.003956       4 0 0 05       0 1 1 01                    Q 16f     3366632430 9 9 711    33.0   33.0
 21 4355.313624 1.116E-30 1.402E-05.06370.070 2628.47380.72-.005940       4 1 1 05       0 2 2 01                    R 57f     3655532429 9 9 711   117.0  115.0
 21 4355.340431 6.260E-29 3.453E-07.07350.099  801.17310.70-.004070       4 0 0 05       0 1 1 01                    Q 18f     3366632430 9 9 711    37.0   37.0
 21 4355.346421 3.546E-30 1.648E-05.06890.088 2296.60700.74-.004659       4 2 2 05       1 1 1 02                    R 30f     3666632429 9 9 711    63.0   61.0
 21 4355.391883 2.978E-30 1.270E-05.06920.088 2272.30520.74-.004597       4 2 2 05       1 1 1 02                    R 29e     3666632429 9 9 711    61.0   59.0
 21 4355.421741 5.983E-29 3.454E-07.07250.097  831.68290.71-.004178       4 0 0 05       0 1 1 01                    Q 20f     3366632430 9 9 711    41.0   41.0
 21 4355.445753 5.324E-30 8.175E-07.07020.092 1559.44940.73-.004517       4 1 1 05       1 0 0 02                    Q 26e     3366632430 9 9 711    53.0   53.0
 21 4355.458315 3.199E-30 9.929E-07.08800.120 1287.75110.70-.001898       4 1 1 05       1 0 0 02                    R  2e     3366632430 9 9 711     7.0    5.0
 21 4355.509750 5.578E-29 3.455E-07.07160.095  865.31990.71-.004281       4 0 0 05       0 1 1 01                    Q 22f     3366632430 9 9 711    45.0   45.0
 21 4355.603991 5.082E-29 3.457E-07.07090.094  902.08370.72-.004380       4 0 0 05       0 1 1 01                    Q 24f     3366632430 9 9 711    49.0   49.0
 21 4355.703957 4.529E-29 3.458E-07.07020.092  941.97360.73-.004476       4 0 0 05       0 1 1 01                    Q 26f     3366632430 9 9 711    53.0   53.0
