 11 4358.584908 3.557E-30 1.748E-04.07390.298 2904.42830.680.002210          1 1 0          0 1 0 11  5  6       10  2  9      432230807294713152    69.0   63.0
 11 4358.661567 3.230E-30 3.597E-04.05780.298 3072.72630.540.002100          1 1 0          0 1 0 11  6  5       10  3  8      432230807294713152    69.0   63.0
 11 4358.721826 1.925E-30 8.743E-09.07340.352  931.23710.650.000000          0 0 1          0 0 0  8  7  1        7  4  3     q5322308079917122 0    51.0   45.0
 11 4359.103002 3.536E-28 7.756E-06.06810.333 1255.16680.64-.011660          0 3 0          0 0 0  8  2  7        8  5  4      464223803360713049    51.0   51.0
 11 4359.279139 2.198E-29 5.911E-07.07070.298 1114.53230.690.001520          0 2 0          0 0 0 10  7  3       10  0 10      432230807260713049    21.0   21.0
 11 4359.312510 2.836E-27 2.332E-02.01320.221 2358.3016-.12-.002690          0 3 0          0 0 0 14  0 14       15  1 15      464223803360713049    29.0   31.0
 11 4359.359778 8.507E-27 2.332E-02.01310.221 2358.3016-.12-.002740          0 3 0          0 0 0 14  1 14       15  0 15      464323803360713049    87.0   93.0
 11 4359.716002 1.335E-28 8.604E-01.04540.265 3940.51940.42-.010790          0 1 1          0 1 0 13  7  7       12  5  8      434233807294713152    81.0   75.0
 11 4359.896395 1.471E-28 2.208E-03.08690.371 2282.58950.72-.006330          0 4 0          0 1 0  5  2  4        6  3  3      434223807294713152    11.0   13.0
 11 4359.934384 3.560E-26 8.881E-01.04030.250 2586.52970.38-.008510          0 0 1          0 0 0 14  7  8       13  5  9      464323807260713049    29.0   27.0
 11 4359.976880 1.727E-29 1.190E-07.06460.315 1079.07960.600.000000          1 0 0          0 0 0 11  3  8        9  1  8     q5322308079917122 0    69.0   57.0
 11 4360.209116 2.919E-30 3.907E-03.05410.250 3391.13080.55-.011910          0 1 1          0 1 0 13  3 10       13  1 13      432230807294713152    27.0   27.0
 11 4360.327810 8.523E-29 1.662E-05.07640.265 1557.84440.71-.000480          1 0 0          0 0 0 12  5  7       12  0 12      432230807360713049    25.0   25.0
 11 4360.655732 1.618E-30 1.832E-03.02810.183 3647.46030.33-.008050          1 0 0          0 0 0 18  5 14       18  2 17      432230807360713049   111.0  111.0
 11 4360.949194 2.364E-30 2.321E+00.05910.221 5015.70420.530.001610          0 1 1          0 1 0 16  7  9       15  5 10      432230807294713152    99.0   93.0
 11 4361.490700 9.200E-30 2.183E-07.07810.371 1045.05830.670.000000          1 0 0          0 0 0  8  8  0        6  6  0     q4322308079917122 0    17.0   13.0
 11 4361.491090 2.760E-29 2.183E-07.07810.371 1045.05800.670.000000          1 0 0          0 0 0  8  8  1        6  6  1     q4322308079917122 0    51.0   39.0
 11 4361.608329 7.144E-30 2.375E-02.03080.315 3752.41620.41-.019330          0 1 1          0 1 0 10 10  0        9  8  1      432230807294713152    63.0   57.0
 11 4361.608374 2.381E-30 2.374E-02.03080.315 3752.41610.41-.019320          0 1 1          0 1 0 10 10  1        9  8  2      432230807294713152    21.0   19.0
 11 4361.950398 2.760E-30 2.002E-05.06210.298 2471.25500.65-.000100          0 1 1          0 0 0  9  5  5       10  9  2      432230807294713152    57.0   63.0
 11 4362.345056 7.727E-28 9.995E-01.03160.208 3437.27720.29-.001530          1 0 0          0 0 0 17  6 12       16  3 13      334223807360713049    35.0   33.0
 11 4362.530451 1.540E-29 1.881E-03.06140.298 3072.72630.60-.001000          0 1 1          0 1 0 10  7  3       10  3  8      434233807294713152    63.0   63.0
